subject,message,label
Re: [R] Recoding,"I've used the one in car with no problems.  For grouping a continuous
variable you might also consider cut.

On 11/06/07, David Scott wrote:
>
> I want to do some recoding of variables: code Age into groups and recode a
> factor into a smaller number of levels.
>
> There are a couple of options for recode functions, in the car package and
> in memisc, and I think in gmisc.
>
> Does anyone have any opinions on the the easiest, most reliable approach
> for these problems?
>
> David Scott
>
> _________________________________________________________________
> David Scott     Department of Statistics, Tamaki Campus
>                 The University of Auckland, PB 92019
>                 Auckland 1142,    NEW ZEALAND
> Phone: +64 9 373 7599 ext 86830         Fax: +64 9 373 7000
> Email:  d.scott@auckland.ac.nz
>
> Graduate Officer, Department of Statistics
> Director of Consulting, Department of Statistics
>
> ______________________________________________
> R-help@stat.math.ethz.ch mailing list
> https://stat.ethz.ch/mailman/listinfo/r-help
> PLEASE do read the posting guide http://www.R-project.org/posting-guide.html
> and provide commented, minimal, self-contained, reproducible code.
>


-- 
=================================
David Barron
Said Business School
University of Oxford
Park End Street
Oxford OX1 1HP

______________________________________________
R-help@stat.math.ethz.ch mailing list
https://stat.ethz.ch/mailman/listinfo/r-help
PLEASE do read the posting guide http://www.R-project.org/posting-guide.html
and provide commented, minimal, self-contained, reproducible code.",0
re : any good news today ?,"i ' ve been in with kaminski and bowen all morning so i have limited feedback today . i heard we had prelim good feedback from cadwalader on pledging contracts . issue on post bankruptcy price risk issue remains .
- - - - - - - - - - - - - - - - - - - - - - - - - -
sent from my blackberry wireless handheld ( www . blackberry . net )",0
take advantage of low interest - ratelc,"re - finance now . even with bad cr?dit !
* the best re - finance rate for cr?dit unfortunate .
* the best customer service !
* the lowest interest in decades
* save froml 00 - 400 every month
our simple application only takes 1 minutes
visit us for more inqueries
- - - - - - - - - - - - - - -
to remove out from current mailing list , please continue to this link .
",1
books about thailand,"hello
planning a trip to thailand ?
like to eat thai food ?
need to learn thai ?
check out our recommendations at http : / / www . thaibooks . ch !
new : we are featuring novels too .
",1
"Photoshop, Windows, Office","OEM software: throw packing case, leave CD/DVD, use electronic manuals!
If you need software - pay for software ONLY and save 75-90%!

Discounts! Special offers! For home and office!
           TOP 1O ITEMS

 $49 Windows XP PR0 w/SP2
 $79 MS 0ffice Enterprise 2OO7
 $79 AD0BE Acrobat 8 Pro
 $79 Microsoft Windows Vista Ultimate
 $99 Macromedia Studio 8
 $59 AD0BE Premiere 2.0
 $59 Corel Grafix Suite X3
 $59 AD0BE Illustrator CS2
$129 Autodesk Autocad 2O07
$149 AD0BE Creative Suite 2
http://oem00b.com/?5D836C5DF9E7EEC57D1C54FD8C225F25508F6E43AAC6&t0
----
         Mac Special Offers:
AD0BE Acrobat PR0 7             $69
AD0BE After Effects             $49
AD0BE Creative Suite 2 Premium $149
Ableton Live 5.O.1              $49
AD0BE Photoshop CS              $49
http://oem00b.com/-software-for-mac-.php?5D836C5DF9E7EEC57D1C54FD8C225F25508F6E43AAC6&t6
----
Find more by these manufacturers:
MlCROS0FT...Mac...AD0BE...B0RLAND...MACR0MEDlA
http://oem00b.com/?5D836C5DF9E7EEC57D1C54FD8C225F25508F6E43AAC6&t4
----



Bradford stood up and began to
What are you going to do? the 
Im not sure yet. But the lette
Oh, God, she still isnt safe!",1
txu noms . for 3 / 14 / 01,"( see attached file : hplno 314 . xls )
- hplno 314 . xls",0
texas business plan,"attached below is the business plan for the texas region . please let know if you have any questions .
thank you ,
jd buss",0
. jif,".
",1
=?iso-8859-1?Q?Today's_WeatherDirect_Forecast_for_Waterloo?=,"subscribe | change profile | contact us Long Term 14 Day Trend Weather Maps Waterloo, ON Saturday May 12, 2007 Hourly Forecast Time Temperature Condition 5 am 8°C Clear 6 am 8°C Clear 7 am 8°C Sunny 8 am 9°C Mainly sunny 9 am 10°C Cloudy periods 10 am 11°C Cloudy periods 11 am 12°C Variable cloudiness 12 pm 13°C Variable cloudiness Short Term Forecast Saturday afternoon Saturday evening Saturday overnight Sunday morning 14°C 11°C 3°C 5°C Variable cloudiness Clear Clear Sunny UV Index: 0 Low UV Index: 0 Low UV Index: 0 Low UV Index: 0 Low Wind: 25 km/h
			
				NE Wind: 25 km/h
			
				N Wind: 20 km/h
			
				N Wind: 15 km/h
			
				N P.O.P.: 20% P.O.P.: 0% P.O.P.: 0% P.O.P.: 0% Long Term Forecast Sunday May	13 Monday May	14 Tuesday May	15 Wednesday May	16 Thursday May	17 Friday May	18 Condition Sunny Light rain Scattered showers Cloudy periods Sunny Sunny High 14°C 16°C 19°C 14°C 14°C 15°C Low 3°C 3°C 7°C 8°C 0°C 2°C P.O.P. 0% 80% 40% 10% 0% 0% Wind NE
			
			15 km/h S
			
			25 km/h NW
				
			
			15 km/h NE
			
			20 km/h NW
				
			
			5 km/h SW
			
			10 km/h Rain - 1-3 mm Trace - - - National Outlook - Weather Maps More Weather Maps Satellite/Radar Temperature Humidex Wind Chill System Precipitation Wind Speed Icon Map Other Weather Related Services Mobile Messaging: Everyday Weather On Demand (WEATH) Road Hw99 (sea to sky) Email: PollenDirect FluDirect Sponsored Links To unsubsribe to Weather Direct click here Advertising · Help · Privacy © 2007 The Weather Network",0
premium online pills here,"boo conceptual quiver therapist bloom gaelic
locate your prescription immediately !
we have all medications you may possibly need !
and the costs are very low !
stop receiving promotional material now
commodity factorial fluorocarbon insupportable appear
",1
Re: improving my code: array of references,"On Fri, Apr 27, 2007 at 09:54:37AM -0700, Pierre Mariani wrote:

> Thank you, but I got it to work the way I wanted, thanks to Matthew and
> Rob's posts:
> 
> map { modify_variable(${$_}) } = \($var1, $var2, $var3);

I think you'll find that syntax is incorrect.

And map in void context is generally frowned upon.

  modify_variable $$_ for \($var1, $var2, $var3);

Or assign it back to $$_ if that is necessary.  If you're passing in a
reference is probably isn't.  And given the name of the function, it
probably shouldn't be.

-- 
Paul Johnson - paul@pjcj.net
http://www.pjcj.net

-- 
To unsubscribe, e-mail: beginners-unsubscribe@perl.org
For additional commands, e-mail: beginners-help@perl.org
http://learn.perl.org/",0
need a graphic artist ? come here .,"thinking of breathing new life into your business ?
start from revamping its front - endlogo and
visualidentity .
we offer creative custom design of logos ,
stationery and web - sites . under our carefui hand thesepowerful marketinq
toois wili bring a breath of fresh air into your business and make you stand out
amonqthe competitors .
you are just a click
away from your future success . click here to see the samples of our artwork ,
checkour prices and hot offers .
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ not interested . . . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _",1
Re: [R] Viewing a data object,"Hi Horace,

I have also thought that it may be useful but I don't know of any Object
Explorer available for R.

However, (you may alread know this but) 
(1) you can view your list of objects in R with objects(), 
(2) view objects in a spreadsheet-like table (if they are matrices or data
frames) with invisible(edit(objectName)) [which isn't easy on the fingers].
fix(objectName) is also a shorter option but it has the side effect of
possibly changing your object when you close the viewing data. For instance,
this can happen if you mistakenly type something into a cell; it can also
change your column classes when you don't - for example:

> options(stringsAsFactors=TRUE)
> x  sapply(x,class)
letters.1.5.         X1.5 
    ""factor""    ""integer"" 
> fix(x) # no user-changes made
> sapply(x,class)
letters.1.5.         X1.5 
    ""factor""    ""numeric"" 

(3) I believe Deepayan Sarkar contributed the tab-completion capability at
the command line. So unless you have a lot of objects beginning with
'AuroraStoch...' you should be able to type a few letters and let the
auto-completion handle the rest.

Best regards,

ST


--- Horace Tso wrote:

> Dear list,
> 
> First apologize that this is trivial and just betrays my slothfulness at
> the keyboard. I'm sick of having to type a long name just to get a glimpse
> of something. For example, if my data frame is named
> 'AuroraStochasticRunsJune1.df"" and I want to see what the middle looks
> like, I have to type
> 
> AuroraStochasticRunsJune1.df[ 400:500, ]
> 
> And often I'm not even sure rows 400 to 500 are what I want to see.  I
> might have to type the same line many times.
> 
> Is there sort of a R-equivalence of the Object Explorer, like in Splus,
> where I could mouse-click an object in a list and a window pops up?  Short
> of that, is there any trick of saving a couple of keystrokes here and
> there?
> 
> Thanks for tolerating this kind of annoying questions.
> 
> H.
> 
> ______________________________________________
> R-help@stat.math.ethz.ch mailing list
> https://stat.ethz.ch/mailman/listinfo/r-help
> PLEASE do read the posting guide
> http://www.R-project.org/posting-guide.html
> and provide commented, minimal, self-contained, reproducible code.
> 



 
____________________________________________________________________________________
Sucker-punch spam with award-winning protection.

______________________________________________
R-help@stat.math.ethz.ch mailing list
https://stat.ethz.ch/mailman/listinfo/r-help
PLEASE do read the posting guide http://www.R-project.org/posting-guide.html
and provide commented, minimal, self-contained, reproducible code.",0
start your trading day with a bang,"yap international , inc . ( ypil )
voip technoiogy requires no computer or high speed internet connection
for its dia | - up product .
current price : $ . 1 o 5
watch this stock monday some of these littie voip stocks have been
really moving lately .
and when some of them move , they rea | | y go . . . gains of 10 o % , 2 oo % or
more are
not unheard of .
break news ! !
yap international , inc . identified another voip technology provider that the company intends to market and se | | under the nomad product name . under the new plan , the company wi | | market 7 voip ata devices , each addressing a specific and unique portion of the giobal marketpiace . each device works with either a dia | - up or a broadband connection , and are ideally suited , not oniy in north america , but in deveioping nations around the worid where broadband penetration is | imited or non - existent . the new "" my nomad "" product offering will offer video conferencing capabilities , call forwarding , ca | | waiting , voice mail , and a globa | virtual number .
aiso included in the new offering is a residential standalone device that does not require a computer ; a usb ata device that requires no external power and works perfectiy with any analog handset or pbx system ; a usb assistant that adds enhanced cal | forwarding to any ceil phone or reguiar phone with remote dia | - out ( celluiar bridging capability ) . a sleek voip enabled , full - featured lan phone with lcd display , ca | | er id and web interface ; a residentia | or business stand alone voip gateway that has buiit - in nat router and firewal | , enhanced call forwarding , cail biock and remote dia | - out ( celiu | ar bridging ) ; and a standaione voip gateway / pbx / router with four ports for medium size businesses . in addition , 4 voip enabled phones wil | be added to the product line . each voip enabied handset has the abiiity to utilize either a dia | - up or broadband connection . included in the voip handset offering , is a wifi phone , including a usb cordless phone for home or office .
each sip based product requires a minimum of 15 kbps , and utilizes only 5 % - 3 o % of a 2 oo mhz , 32 mb , computer ' s resources and is not subject to delay or jitter . in direct comparison , skype requires a minimum of 45 % - 75 % of a 400 mhz , 128 mb computers resources and is subject to delay and jitter due to end - users computer being used as a proxy server on the network . management beiieves this to be one of the most compiete and technoiogicaliy advanced line of voip products currentiy available in the worid .
our agreement with securities trading services inc . and the deveiopments of the past months | eaves us with tools necessary to commerciaiize and market our products on a global scale . we expect our miiestones to be met and thus executing our business plan as anticipated ¡ ¨ , stated jan oiivier , ceo of yap international inc .
about the company :
yap international , inc . is a multi - nationa | internet communications company developing cost effective teiecommunications through voice over internet protoco | ( voip ) technoiogies . the company holds the exclusive rights to a revoiutionary voip product line ca | | ed nomad systems that has dial - up , broadband , dsl , cable , sate | | ite and wireiess capabilities . the company pians on targeting : 1 ) nationa | fixed line ii many of you are aiready famiiiar with this . is ypil poised and positioned to do that for you ? then you may feel the time has come to act . . . and please watch
this one trade monday ! go ypil .
penny stocks are considered highiy speculative and may be unsuitable for all but very aggressive investors . this profiie is not in any way affiliated with the featured company . we were compensated 3000 doliars to distribute this report . this report is for entertainment and
advertising purposes only and should not be used as investment advice .
if you wish to stop future maiiings , or if you fee | you have been
wrongfu | | y piaced in our membership , please go here or send a blank
e mail with no thanks in the subject to
noneedl 009 @ yahoo . com",1
